asset_id,provider,signal_name,provider_signal_path
83168,isotrol,Trk_Inclin_SetPoint,MOR.M0062.Trk_Inclin_SetPoint_5M
83169,isotrol,Trk_Inclin,MOR.M0063.Trk_Inclin_5M
83169,isotrol,Trk_Inclin_SetPoint,MOR.M0063.Trk_Inclin_SetPoint_5M
83170,isotrol,Trk_Inclin,MOR.M0064.Trk_Inclin_5M
83170,isotrol,Trk_Inclin_SetPoint,MOR.M0064.Trk_Inclin_SetPoint_5M
83171,isotrol,Trk_Inclin,MOR.M0065.Trk_Inclin_5M
83171,isotrol,Trk_Inclin_SetPoint,MOR.M0065.Trk_Inclin_SetPoint_5M
83172,isotrol,Trk_Inclin,MOR.M0066.Trk_Inclin_5M
83172,isotrol,Trk_Inclin_SetPoint,MOR.M0066.Trk_Inclin_SetPoint_5M
83173,isotrol,Trk_Inclin,MOR.M0067.Trk_Inclin_5M
83173,isotrol,Trk_Inclin_SetPoint,MOR.M0067.Trk_Inclin_SetPoint_5M
83174,isotrol,Trk_Inclin,MOR.M0068.Trk_Inclin_5M
83174,isotrol,Trk_Inclin_SetPoint,MOR.M0068.Trk_Inclin_SetPoint_5M
83175,isotrol,Trk_Inclin,MOR.M0069.Trk_Inclin_5M
83175,isotrol,Trk_Inclin_SetPoint,MOR.M0069.Trk_Inclin_SetPoint_5M
83176,isotrol,Trk_Inclin_SetPoint,MOR.M0070.Trk_Inclin_SetPoint_5M
83176,isotrol,Trk_Inclin,MOR.M0070.Trk_Inclin_5M
83177,isotrol,Trk_Inclin_SetPoint,MOR.M0071.Trk_Inclin_SetPoint_5M
83177,isotrol,Trk_Inclin,MOR.M0071.Trk_Inclin_5M
83178,isotrol,Trk_Inclin_SetPoint,MOR.M0072.Trk_Inclin_SetPoint_5M
83178,isotrol,Trk_Inclin,MOR.M0072.Trk_Inclin_5M
83179,isotrol,Trk_Inclin_SetPoint,MOR.M0073.Trk_Inclin_SetPoint_5M
83179,isotrol,Trk_Inclin,MOR.M0073.Trk_Inclin_5M
83180,isotrol,Trk_Inclin_SetPoint,MOR.M0074.Trk_Inclin_SetPoint_5M
83180,isotrol,Trk_Inclin,MOR.M0074.Trk_Inclin_5M
83181,isotrol,Trk_Inclin_SetPoint,MOR.M0075.Trk_Inclin_SetPoint_5M
83181,isotrol,Trk_Inclin,MOR.M0075.Trk_Inclin_5M
83182,isotrol,Trk_Inclin,MOR.M0076.Trk_Inclin_5M
83182,isotrol,Trk_Inclin_SetPoint,MOR.M0076.Trk_Inclin_SetPoint_5M
83183,isotrol,Trk_Inclin,MOR.M0077.Trk_Inclin_5M
83183,isotrol,Trk_Inclin_SetPoint,MOR.M0077.Trk_Inclin_SetPoint_5M
83184,isotrol,Trk_Inclin,MOR.M0078.Trk_Inclin_5M
83184,isotrol,Trk_Inclin_SetPoint,MOR.M0078.Trk_Inclin_SetPoint_5M
83185,isotrol,Trk_Inclin,MOR.M0079.Trk_Inclin_5M
83185,isotrol,Trk_Inclin_SetPoint,MOR.M0079.Trk_Inclin_SetPoint_5M
83186,isotrol,Trk_Inclin_SetPoint,MOR.M0080.Trk_Inclin_SetPoint_5M
83186,isotrol,Trk_Inclin,MOR.M0080.Trk_Inclin_5M
83187,isotrol,Trk_Inclin_SetPoint,MOR.M0081.Trk_Inclin_SetPoint_5M
83187,isotrol,Trk_Inclin,MOR.M0081.Trk_Inclin_5M
83188,isotrol,Trk_Inclin,MOR.M0082.Trk_Inclin_5M
83188,isotrol,Trk_Inclin_SetPoint,MOR.M0082.Trk_Inclin_SetPoint_5M
83189,isotrol,Trk_Inclin_SetPoint,MOR.M0083.Trk_Inclin_SetPoint_5M
