asset_id,provider,signal_name,provider_signal_path
67711,isotrol,Trk_Inclin,GOO.T0117.Trk_Inclin_5M
67712,isotrol,Trk_Inclin_SetPoint,GOO.T0118.Trk_Inclin_SetPoint_5M
67712,isotrol,Trk_Inclin,GOO.T0118.Trk_Inclin_5M
67713,isotrol,Trk_Inclin_SetPoint,GOO.T0119.Trk_Inclin_SetPoint_5M
67713,isotrol,Trk_Inclin,GOO.T0119.Trk_Inclin_5M
67714,isotrol,Trk_Inclin,GOO.T0120.Trk_Inclin_5M
67714,isotrol,Trk_Inclin_SetPoint,GOO.T0120.Trk_Inclin_SetPoint_5M
67715,isotrol,Trk_Inclin_SetPoint,GOO.T0121.Trk_Inclin_SetPoint_5M
67715,isotrol,Trk_Inclin,GOO.T0121.Trk_Inclin_5M
67716,isotrol,Trk_Inclin_SetPoint,GOO.T0122.Trk_Inclin_SetPoint_5M
67716,isotrol,Trk_Inclin,GOO.T0122.Trk_Inclin_5M
67717,isotrol,Trk_Inclin_SetPoint,GOO.T0123.Trk_Inclin_SetPoint_5M
67717,isotrol,Trk_Inclin,GOO.T0123.Trk_Inclin_5M
67718,isotrol,Trk_Inclin_SetPoint,GOO.T0124.Trk_Inclin_SetPoint_5M
67718,isotrol,Trk_Inclin,GOO.T0124.Trk_Inclin_5M
67719,isotrol,Trk_Inclin_SetPoint,GOO.T0125.Trk_Inclin_SetPoint_5M
67719,isotrol,Trk_Inclin,GOO.T0125.Trk_Inclin_5M
67720,isotrol,Trk_Inclin_SetPoint,GOO.T0126.Trk_Inclin_SetPoint_5M
67720,isotrol,Trk_Inclin,GOO.T0126.Trk_Inclin_5M
67721,isotrol,Trk_Inclin,GOO.T0127.Trk_Inclin_5M
67721,isotrol,Trk_Inclin_SetPoint,GOO.T0127.Trk_Inclin_SetPoint_5M
67722,isotrol,Trk_Inclin,GOO.T0128.Trk_Inclin_5M
67722,isotrol,Trk_Inclin_SetPoint,GOO.T0128.Trk_Inclin_SetPoint_5M
67723,isotrol,Trk_Inclin,GOO.T0129.Trk_Inclin_5M
67723,isotrol,Trk_Inclin_SetPoint,GOO.T0129.Trk_Inclin_SetPoint_5M
67724,isotrol,Trk_Inclin,GOO.T0130.Trk_Inclin_5M
